,path,embedding
1213,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep7.jpg,"[0.0979271604785097, -0.14888923467779971, 0.15753668245711627, -0.38095285983349836, 0.22875066365471736, -0.2935981079346653, -0.19954999089848385, 0.32910986396853714, 0.08420755343873526, 0.03585427965966918, 0.24209628058412605, -0.20417600409220274, 0.09948095963867923, 0.2930571904537913, -0.11611904749135611, 0.06361190325797467, 0.1065144565162398, 0.03538623904136486, -0.08643578210677533, 0.2041290520918558, 0.02972644994265064, 0.007076752122838612, 0.009894957359846808, -0.0064674384884996616, -0.10362163672266587, 0.056203674576525496, -0.14844127367678822, -0.08053266769010953, -0.010644122024538821, 0.10527161069054813, 0.11497971124400568, 0.12263412155341662, -0.046781035323469056, 0.05270884018327361, -0.09895076649367407, 0.04073664447775722, 0.2065148642191535, -0.0214778781055683, 0.0013439015043716456, -0.14650303189689262, -0.11577460710095047, 0.11489223692506366, -0.05677557830555792, -0.10013452956820247, 0.007423501010197808, -0.02972333613268544, -0.052964284270622705, 0.04049462579155586, 0.05891541475870119, -9.337474210709441e-05]"
1214,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep15.jpg,"[0.027131339051789622, -0.08203828917985508, 0.111405576535051, -0.43296059858498437, 0.13597176724513638, -0.2709243315985299, -0.17702079606317805, 0.3651442190935102, 0.13850847451032705, 0.026055128612108777, 0.19688232885795598, -0.29006674520373815, 0.15214826308748372, 0.13683318588888588, -0.040852081858139315, 0.1466689180819287, 0.14725771497489673, 0.17089249424665665, -0.14750904004064816, 0.07202284493576065, 0.039889537281013826, -0.033158563043462444, 0.15343745925611868, 0.08350727212199296, 0.05066748263630584, 0.012985710062628095, -0.06950418849149838, -0.11174940573982779, -0.10383610314305682, 0.12224698973438611, -0.0624051414082261, 0.09772378015294342, -0.09877716730817665, -0.1309446527692977, -0.023420315179364406, -0.19160333928226134, 0.03892871845857087, -0.037113661761752924, 0.010935270563618808, 0.08180190862120147, -0.21548862673902341, 0.08492993913950567, 0.09947711344189937, -0.09571518387390596, 0.10071309088186225, 0.005494051015406824, -0.034369229959601295, 0.023811398537988738, 0.06754567689855469, 0.0013008015617586794]"
1215,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep5.jpg,"[-0.07293749460319256, -0.11628673190196824, 0.02241426603644193, -0.4028840087538198, 0.15824318786922942, -0.3523926761965393, -0.23591181347615142, 0.37628253476343543, 0.11958458431686404, 0.08706040685059718, 0.18457637892898868, -0.06710357146594108, 0.05863502073437179, 0.27020190159174107, -0.027607212791516848, 0.09882173493336617, 0.11847341893759379, 0.03886709466040355, -0.24282891282110033, 0.18896671675545199, -0.013815615180046372, -0.002606696643913708, 0.008737200307157895, -0.022931859649242138, -0.0314886995435392, 0.07913800970576516, -0.1833387789737917, -0.1332019459917857, -0.06701533905466006, 0.051254263226238966, 0.02522672738909778, 0.08097645773581134, -0.10217585450505307, -0.047971038743334075, -0.043612873491124644, -0.005375362802128719, 0.2622828927203293, 0.005992521015267792, -0.08424104212328543, -0.14784024160333772, -0.11237611328412317, 0.017581781469060743, -0.07668978864142662, -0.17177568352829506, 0.003990396989263444, -0.04341497421825224, -0.035299798094671146, 0.07670008106504894, -0.030027903169878925, -0.0017289636633838908]"
1216,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep13.jpg,"[0.0025737146475138316, -0.11438367206987583, 0.06945890083647817, -0.44224532956363255, 0.22352244360398102, -0.30885775610076655, -0.1366445731492168, 0.3215644437141405, 0.06409456867252734, 0.11004437271978325, 0.1563380886551537, -0.013000903086542863, 0.06957898751263554, 0.2740263964907127, -0.09666853200367823, 0.11784123607566244, 0.18398710207575047, 0.10117935702491422, -0.21815940866084813, 0.2146607112685712, 0.002646736656422209, 0.005310018788788367, 0.0035678489041771526, 0.04032952921003134, -0.12404430124552394, 0.08020168397022646, -0.17101467400584136, -0.016504507590831285, -0.0676240126245539, 0.1252785559854374, 0.11799002979498102, 0.06335991937810048, -0.11651616297064099, -0.03141329354621136, -0.0612798797559291, -0.03303418055306183, 0.20252150551955939, 0.01885626027988372, -0.05260064423863074, -0.16662515028971078, -0.11424850963702854, 0.06973612886619086, -0.06472004721630804, -0.12412451820859627, 0.05972768031880055, -0.03367955954346126, -0.06751970359228072, 0.06320728268167174, 0.07649485382687013, -0.00032520422870157927]"
1217,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep3.jpg,"[-0.10156106426259813, -0.16860777198675933, 0.06004376660334617, -0.43520543761244124, 0.19887703107909147, -0.46237810695241677, -0.20741733011104568, 0.3121025488560525, 0.11060703175145797, 0.08374997794277644, 0.22941672767807034, -0.12854278613593598, 0.10193199899617557, 0.3089161847944035, -0.032051897819316943, 0.042137780709372435, 0.13193855288277734, -0.060733557173655965, -0.06700785351534431, -0.003103400510452721, -0.02689724986022357, 0.008736836893988825, 0.008142419548738096, 0.02117664740160938, -0.06023172251649796, 0.08407197336658363, -0.2120825275400874, -0.09025067600630995, -0.1186821831376568, 0.023857499680663464, 0.058760648947086054, 0.00833728666180802, -0.027103040957035914, -0.09508618200033012, -0.08567985321138338, -0.03357637626425882, 0.1544641245695514, 0.038480442726323866, -0.10160948798430709, -0.12500549854733456, 0.005440549877087718, 0.12775584386242242, -0.044913315961119915, -0.06681955287274209, -0.11149723753844225, -0.060423248001117785, -0.014901747542629643, 0.1067207935900017, -0.0642651524296648, -0.00208243659808072]"
1218,../../datasets/fr/Family_38/Meryl_Streep_mother/Meryl_Streep9.jpg,"[-0.019519990020134152, -0.0293091463729592, -0.03186055394059523, -0.34741273484527485, 0.14624834093483102, -0.33840555697438207, -0.13604771155873002, 0.32554766738764784, 0.1465829471223005, 0.01560328833940611, 0.25177986417336506, -0.03687671686755604, 0.14596397884262932, 0.21015792183365722, -0.1228689384059455, 0.09548239700928549, 0.019070957174691924, -0.006215101456909537, -0.2513655318413862, 0.1253507991959072, -0.06585318768299961, 0.05374277547889155, 0.022297673562732705, 0.028199725656361203, -0.08941680500990457, 0.010642231438826028, -0.22488785394458552, -0.028253864840931727, -0.08675841330976411, 0.06522432520313312, 0.09125695187351732, 0.06906973868185033, -0.04791996149781457, 0.17864799734351663, -0.11598438084980382, -0.014847824297705215, 0.14007376908802896, 0.01039984556645865, -0.041866631700433136, -0.14125465134818987, -0.2521510447553639, 0.1975611551434979, -0.152762845171645, -0.05102468328224052, 0.06507052138254106, -0.09891784507842612, -0.018157642809984078, 0.0020521420716051774, 0.09434743461706523, -0.0034460976699185546]"
1219,../../datasets/fr/Family_86/janet_jones_mother/janet_jones9_1.jpg,"[0.34482426465656957, 0.22036885988365118, 0.1689088054564261, -0.14557162584222463, -0.12180415701762635, 0.029321592512189982, 0.2353453790182236, 0.18688727574470052, 0.007116063732146113, -0.03478696024991202, -0.15395345080043274, 0.1732246342285764, 0.03091180014920421, -0.14966731710869358, 0.2224695162762802, 0.12499091185263708, -0.19778300164569926, 0.08751060523597867, -0.4467395851782124, -0.041144430324578256, 0.0463998080687198, -0.059063343066009424, -0.0023620353678065536, 0.031460572719657465, -0.1433572839580619, -0.032965411087495615, 0.03576036659211973, 0.05088978410666907, -0.06301932850435239, 0.007557411469909963, 0.07619099209094987, 0.023130297667417272, -0.06211957636782592, -0.2069120515519476, -0.100624208522336, 0.05787285485802455, -0.11466065770181183, 0.03545035754165124, -0.02167782029667967, -0.0016780164332898895, -0.020382488823339272, 0.08601784735560507, -0.11198597539089405, 0.04994102944435223, -0.008083875563041779, 0.12049620795206623, 0.003900687501619143, -0.027855161759336194, 0.09935404774815355, 0.0033491167162647537]"
1220,../../datasets/fr/Family_86/janet_jones_mother/janet_jones13.jpg,"[0.4456778115671151, 0.0021093734129981876, 0.273294753336702, -0.10330233556728816, -0.044534870743667174, -0.0779164899585538, 0.21351020124089995, 0.024109696757075402, -0.3329844987843484, 0.10368836639424232, -0.25692420239015273, 0.13402694386099046, 0.1185348855837949, -0.017364186376198836, 0.26012326509982936, 0.04145508043090263, -0.011475731443587408, 0.21263959334803592, -0.28625282956227177, 0.02650661567033629, -0.12314319705375407, 0.006286370376319178, -0.012340157525964507, 0.02668419724767972, -0.18205967129236783, 0.07290094064200944, 0.04824921250079495, -0.028679998274787535, -0.05815953778769421, 0.01980560058122319, 0.004769794189456108, 0.022464824087616842, -0.044968252849641926, -0.19037845109701604, 0.0336281464884231, 0.024835927451566736, -0.13542125037164293, -0.07596582020425706, 0.02869575542371479, 0.04246626318062334, 0.08285232235089394, -0.12309421960199056, -0.018740810942817564, -0.03220135763355406, -0.013755581444908823, -0.017455669181384574, 0.014371438809016484, -0.014755065481051662, 0.008491612994445718, -9.008488252269514e-05]"
1221,../../datasets/fr/Family_86/janet_jones_mother/janet_jones15.jpg,"[0.3763578788607191, 0.06346249161829674, 0.22186431748976343, 0.010749471272840252, 0.019967963388162147, -0.008311875908757312, 0.17376966820941253, -0.08765620690664029, -0.3264130343583823, 0.13198862642884293, -0.3208225289018349, 0.13529930058381168, 0.0849691158183141, -0.0932694532524103, 0.26655013535308036, 0.03529939484755663, -0.1710234553838211, 0.1838258692904507, -0.2228795508274172, 0.09015767937106878, -0.13099248913101197, 0.016372701623226626, 0.07518208762360147, 0.05990227395285552, -0.1243070650417562, 0.23544993823830887, 0.08449828571612157, 0.024056949318047163, 0.007003190523305342, -0.11954635798714038, 0.011866224193031488, 0.0809383199370313, -0.03442041492239381, -0.2298149594677863, -0.0357712312332356, -0.024371252942913993, -0.05739140510737413, -0.04303078476103762, 0.12312002395299998, -0.05605220437691757, 0.055775199055457796, -0.021530078140798648, -0.0754991888259623, 0.0015516947268276594, 0.024129202715049838, -0.0465817566234268, 0.019792613729546927, 0.026200851124234956, -0.009896987680042928, 0.0022881310717258662]"
1222,../../datasets/fr/Family_86/janet_jones_mother/janet_jones3.jpg,"[0.37695121177452234, 0.057816077644728174, 0.14303352455791307, 0.05378754091699933, -0.09908996689574204, -0.06011024392795755, 0.11579957834222591, -0.10499204538732111, -0.301413073186261, 0.1903467651420312, -0.262207907359772, 0.12057134252985752, 0.13306154417577376, -0.052528719177234603, 0.38807284831382305, -0.011065454690191613, -0.12187546418357913, 0.10399323112010936, -0.1777825467485126, 0.12276789116471366, -0.24039748821052517, 0.06111103452861281, -0.07823076288162775, 0.029916277466629372, -0.13170927378512048, 0.0805416032254507, 0.11471846846671933, -0.06202813454190737, -0.09886976103164985, -0.11341065033144757, 0.10729099732146312, 0.03660449257383986, 0.06990105053468987, -0.20642654268326074, 0.002171344146041708, 0.017119910513927174, -0.08376788353518506, -0.11125382888668296, 0.0722587830648056, -0.07445838096305683, -0.046437901744432, -0.030685317207911882, -0.07007784238214793, -0.04125661423717786, 0.01335632263383631, -0.025903159287789208, 0.0737066655988496, 0.022863287411474132, -0.03884927705942536, 0.00020745523355922646]"
1223,../../datasets/fr/Family_86/janet_jones_mother/janet_jones4.jpg,"[0.31187225090996423, 0.026407662991948272, 0.24040576716114562, 0.05368111408595908, -0.21156121137521364, -0.0876265955059843, 0.1858453327145754, -0.0070435376691556145, -0.18128881756063223, -0.08515636940188553, -0.12473239106999236, 0.10225727299966986, 0.19152480691499138, -0.06526459684309943, 0.27187353751765525, 0.11133031760439166, -0.03758923585155555, 0.13519194491221218, -0.4399049092286743, 0.03209568358036865, 0.08891461922945294, -0.10508023864644415, 0.056625610492816524, 0.19905017240996564, -0.2048769948011404, 0.10389162600501961, 0.0030752044176630498, -0.1521636286418159, -0.03952326050538344, -0.07756971335927025, -0.11136415393543778, 0.17084497777662883, -0.0913335793731934, -0.156830154249046, -0.04433575949589597, 0.014655120141726341, -0.06690341041185563, -0.044655675461930416, -0.010231402947560154, -0.03818052244326146, -0.0658244716895162, -0.020302856519989546, -0.06581167229091628, 0.050642363079812916, 0.03733821431485728, -0.0008449852873460996, -0.05185230465029638, 0.036265277340492785, 0.012416627271225453, 0.0007636811498069768]"
1224,../../datasets/fr/Family_86/janet_jones_mother/janet_jones5.jpg,"[0.37879886069758645, 0.056561752038489656, 0.13297071440186922, 0.0504483516106174, -0.13309802086097236, -0.07167742655399562, 0.20297397404212056, -0.05895072306396363, -0.2946592205637984, 0.18616384506556774, -0.33083541432922414, 0.10846847489927833, 0.0021578359422534258, -0.0720532334070192, 0.3523258377813429, 0.037911123617377245, -0.05288119631991814, 0.1893765462932167, -0.31206061708935806, 0.05673233216163733, -0.08733405040032534, 0.012849162902495215, -0.015390276753043514, 0.08480699281982149, -0.12185441842078978, 0.08933667603459308, 0.13641584797872214, 0.019137770558414126, 0.03657531604113912, -0.07296070668822077, 0.05771495027649612, 0.05033386742150507, -0.09443570353489768, -0.2058763016714043, 0.030248535777100863, 0.03304019541646978, -0.05540045845846467, -0.12149139587066576, 0.04258149034627173, -0.028358670266489795, 0.05719638071603062, -0.03991577051786408, 0.027596198647471905, -0.051643181486870714, -0.035631972678551525, -0.001569648217635706, 0.0439449535390051, 0.004353173977835403, -0.001490253152105566, 0.001371103500268063]"
1225,../../datasets/fr/Family_86/janet_jones_mother/janet_jones6.jpg,"[0.3454832973553892, 0.05466632852163415, 0.32444804032207336, 0.033467010790732506, -0.14801773284378, -0.048765835713823515, 0.21964710616660163, -0.08304264961164812, -0.2041441517965244, -0.03415652662968952, -0.11681001119765831, 0.10812457152366543, 0.1749818868745095, -0.08281657641526848, 0.2893457543296459, 0.1261612262520395, -0.07462197327672845, 0.19493783701695344, -0.34606073132181403, 0.011856573981944335, 0.08664678165396082, -0.1052223668778626, 0.11415269267246239, 0.13362980220498982, -0.1842412962464537, 0.13743998721006664, -0.020157761104092543, -0.0848880115779056, -0.09431830207931559, -0.04991357970505834, -0.11942222061579731, 0.20968283740770424, -0.089124515816546, -0.14190773917911767, -0.020827332477702222, 0.059249424095555635, -0.045827778166576176, -0.009093086531381188, -0.056681748008056365, -0.009035337966439445, -0.03694563941029223, -0.01947340684759175, -0.024868459492712453, 0.05109538960862708, 0.02673040984563778, 0.01856551603597616, -0.04111759048520202, 0.04105586838369841, -0.008208478526925944, 0.00038279261569648454]"
1226,../../datasets/fr/Family_86/janet_jones_mother/janet_jones10.jpg,"[0.30357109764443657, 0.04385930020706483, 0.21145664039041637, 0.048012814803661374, -0.17225479327967613, -0.07083049963168542, 0.194572360523727, -0.048194453573597695, -0.21121476537040165, -0.09091609994334408, -0.13333144216239878, 0.11434663631939751, 0.16683299613437366, -0.11685473324354037, 0.24734991365439546, 0.14427859837419624, -0.030887926079678298, 0.14167545267276213, -0.4314813144762908, 0.03913905450976026, 0.05261635567020989, -0.09477707043563499, 0.06387579468504585, 0.20236151973922278, -0.19746984747600568, 0.12412867659094735, -0.03589885439913553, -0.14793211857047062, -0.0458521968330959, -0.05512057577579655, -0.12991585503732664, 0.1639937794555962, -0.11661136549487289, -0.18413562989096566, -0.06337213655404259, 0.005305506882257914, -0.0785328374155497, -0.022567125368099166, 0.022239415768693416, -0.07181546269083017, -0.06790341902456837, -0.02458582613310846, -0.12336647715288238, 0.06490536720325095, 0.03560489375767485, 0.008359848302992065, -0.033992286765886545, 0.016529101092344983, 0.03670933158222162, 0.0004712178389769767]"
1227,../../datasets/fr/Family_86/janet_jones_mother/janet_jones7_2.jpg,"[0.43585530396139965, 0.07618590712383884, 0.24737990271669738, -0.057196820017673414, -0.06335174390633479, 0.05835491086797218, 0.28112442900755014, 0.057253644503787164, -0.214573528302175, 0.039766541919218475, -0.19029174395682155, 0.14667480164814303, 0.22592137488818714, -0.1403685140028709, 0.2293524398386487, -0.03634365562391965, -0.034042750000443954, 0.12998784194340207, -0.3509165368952478, 0.03985182653940562, -0.08013733173634456, -0.09475166576906051, 0.09691017910586973, -0.10301668278657318, -0.15044574900299781, -0.03005158581446088, 0.003992974667620529, -0.07465945324161569, -0.03158766299621608, -0.03973649815483678, -0.012242149420153383, 0.0070167632410813975, -0.06276175067424732, -0.07151690701903134, 0.013905853650415712, -0.038741530244857415, -0.08917813462627565, -0.06242521591025203, 0.11726647917954981, -0.010426708103516114, -0.038712326334867306, 0.0414850025758686, -0.1345739870680358, 0.03768169857159654, 0.10841933122012601, -0.07220084380021993, 0.033930133193500876, 0.037191820882218264, 0.005778005310665036, 0.0012953799391235586]"
1228,../../datasets/fr/Family_86/janet_jones_mother/janet_jones8.jpg,"[0.38681487018242083, 0.017236756058695075, 0.21064328982586053, 0.00998195255165781, -0.007935495525125891, -0.0713929646282854, 0.23921847698701945, 0.0028684113305940673, -0.3841323130720494, 0.1146557338131043, -0.2979681960944987, 0.13704932768847572, 0.07237211756222804, -0.0876159874576036, 0.3247109784541707, 0.07957193716337907, -0.08862242094663994, 0.13618169158495128, -0.24400977382860084, 0.0395684415907524, -0.19825372473227407, -0.007508619216714265, 0.0865133767352611, 0.034527276000270585, -0.16157518544490668, 0.1329157720610904, 0.03179521213723419, -0.003103341694170777, -0.01625774572254382, -0.008378001163337647, 0.02326460232140579, -0.032413087476382135, -0.037891625387433944, -0.18187345148596235, 0.06636058837633546, 0.030796713323393496, -0.0751194107160963, -0.12313380113165986, 0.07988228472427507, 0.04480217883023722, 0.031748400101714015, -0.04867044653570663, -0.022656883557789272, -0.001497709652289194, -0.02605223288452234, -0.0019443349616761806, 0.004841379131146145, 0.020477321880332668, -0.018934348032729757, 0.002687079154982209]"
1229,../../datasets/fr/Family_86/paulina_gretzky_daughter/paulina_gretzky8.jpg,"[-0.10426599253201548, 0.029677309400789068, 0.24948054304013845, 0.06072268203914596, -0.2001968381744059, -0.18694534137393565, 0.19882485248148815, -0.3299650776097493, -0.34075757995731915, 0.08784883844137095, -0.016066862260361806, -0.17029966083097886, 0.08856822845892752, 0.13425236065145632, 0.13160827760662902, 0.01891423132426775, 0.24044268166259483, 0.1599496811095366, 0.03589957474218979, 0.193774172580796, 0.15469451776861243, -0.07547451084963017, -0.057714573165214125, 0.24384804819978, -0.11967254279539653, 0.23678268495141408, -0.15419495264592709, 0.008863399924964738, -0.061450905327456805, -0.11180325372896115, -0.03746925537248078, 0.08343497841954849, 0.06918562979750417, -0.1185558036066816, -0.24619672198951942, -0.04647373786502207, -0.13292418393465472, 0.007756689238231872, 0.006323674264035519, -0.029400788601081907, -0.032009804176564516, -0.16170510161921856, 0.018362287877755287, 0.11051342033441934, 0.035157613763278354, -0.04240730475101216, -0.007248818464026952, -0.02848442376882309, 0.013406083502046329, 0.0004753008518574354]"
1230,../../datasets/fr/Family_86/paulina_gretzky_daughter/paulina_gretzky11.jpg,"[-0.24346843904466683, -0.05545375980993025, 0.12843687860835978, -0.019162298227720576, -0.17185318280319914, -0.240147706328266, 0.17082117478528763, -0.3465611430406517, -0.3671198519309134, 0.007774270382141398, -0.02738187121332735, -0.037212694499517245, 0.19247866726956003, 0.011184116980966677, -0.0022612090815088207, 0.0045821702698297506, 0.10215599612549124, 0.2833079266451841, -0.11427235611188764, 0.1940296534339321, 0.2867887470289533, -0.007194477333119494, -0.09011339372930104, 0.21258929070950935, -0.0894166158427991, 0.022186504750495235, -0.04967742158131714, -0.020905457969983922, -0.08420462833813477, -0.2122957579630446, -0.045114108976359264, 0.13533450401428634, 0.06992255652120995, -0.13760338734224814, -0.1128399740081168, -0.03147909562869829, -0.16823370217768627, 0.0008231462309116107, -0.08548297407938917, 0.022527515285949457, -0.02294447746032601, 0.06709903909314115, -0.020349414454864902, 0.10082793459426878, 0.030150278843513297, -0.052059744853767666, -0.06525205049225391, -0.0036060264412202574, 0.08013863100556627, 0.0012642713001685148]"
1231,../../datasets/fr/Family_86/paulina_gretzky_daughter/paulina_gretzky9.jpg,"[-0.16672864775735505, -0.07439674568107754, 0.31484113311725154, -0.16000168732476916, -0.048875524482083536, 0.05446541103146878, 0.24078964540674413, -0.23700836140405657, -0.2740032265395816, 0.25169287400241314, -0.04173731148373402, -0.2570184391982075, -0.18706520611301067, 0.20281759117602993, -0.06608422685306972, -0.1227107803143656, 0.20903165658625558, 0.11515265409529836, 0.19684372519655563, 0.19208704457134282, 0.13404416199431454, -0.03897337000999216, 0.10622210721283855, 0.06960452189802528, -0.20389615402300262, 0.06831455449521075, -0.07371508736560022, -0.0032099216038787843, 0.04951026022400628, -0.1445122978017154, -0.09868664108582353, 0.05149287648010816, 0.21182022066231004, -0.10278951198243652, -0.21695133778528977, -0.07204936835469443, -0.05798232632768294, 0.052440549624609055, 0.009094903372804566, 0.01736218636427799, -0.11194481092315439, 0.022005939034352984, 0.030597412315694388, 0.1279301798287749, 0.11504627451252848, 0.00017039328593508702, -0.023537883701002665, 0.05924728665009316, 0.02144453024994915, -0.0028928675082334804]"
1232,../../datasets/fr/Family_86/paulina_gretzky_daughter/paulina_gretzky6.jpg,"[-0.2958985058796791, -0.1077213477479241, 0.09350559351236944, 0.023799916900542367, -0.10303068191607005, -0.17542986879577796, 0.14942589454950786, -0.43176698458211704, -0.35187771262200196, 0.13442761981375867, -0.03148113945559042, -0.09203774974509257, 0.024400996864908455, 0.03968159889037153, -0.024393162952825224, -0.029719178265515758, 0.20682472604586613, 0.23130233920742643, -0.09789254554018845, 0.17378045350179183, 0.21499874090811108, -0.014147896115818522, -0.15166281266189405, 0.1928709329185424, -0.02275761893308359, -0.011583974549289012, -0.020405396448887714, -0.04437861222432084, -0.13663448413981513, -0.2746708197151949, -0.03758566902616279, 0.15263485834602314, 0.11489780166794063, -0.19705537203332088, -0.0575154759168646, -0.03858181942941661, -0.15129128878569748, 0.11373420128825713, -0.12912784855195786, 0.06623679927605701, -0.026822034694924227, 0.026563048553082842, 0.0006321839107567782, 0.07047827358565946, 0.03403140612476986, -0.002353383151716163, -0.0377823117692901, 0.03741363194767473, 0.07234080157318114, 0.003960882936154397]"
1233,../../datasets/fr/Family_86/paulina_gretzky_daughter/paulina_gretzky15.jpg,"[-0.34976807112437364, -0.0661713667861548, 0.1656786819239449, 0.03992435148284542, 0.037039596172660526, -0.016046670786222884, 0.11722746221160754, -0.4190458397280055, -0.35526486261214685, 0.14959256565246468, 0.07640229103887217, -0.10612493371537146, -0.11396246714161157, -0.07687820176872749, 0.017811842454999584, -0.0981470595680435, 0.30345733659134727, 0.17829114777273683, -0.16000789876892374, -0.06150359486460474, 0.09069491454387676, -0.09727186945747099, -0.13683072588944267, 0.2649706298911442, -0.19540559674619362, 0.05442366828723361, -0.09265473710447295, 0.039792473454376656, -0.15266893981944807, -0.16381735238642622, -0.20176556045231045, 0.08443281936715133, 0.0991992837284656, -0.01720047940517019, -0.163576251700518, -0.16188236004675866, -0.09841678983470696, 0.041911534497918665, -0.018439174994739408, -0.09160339410495469, -0.10734861371856665, -0.06214093220354603, 0.04057474158290296, 0.1007812369751731, 0.011459119361531192, -0.0849804991113922, -0.009158957802260961, 0.10962686205253934, -0.036770503810378156, 0.0014135130762159543]"
1234,../../datasets/fr/Family_86/wayne_Gretzky_father/wayne_Gretzky7_0.jpg,"[-0.14095141409020107, -0.017153139571065935, 0.01111378811348443, -0.4321756927270943, -0.05132243208054196, -0.1055374798319004, 0.01872767766355618, -0.23069845796001814, 0.16792476796069172, 0.02077479394339678, 0.20031599088403393, 0.10243655749582212, -0.044067335683759985, -0.1320482691718274, -0.11420023994025524, 0.009881446694586137, 0.13975109632871652, -0.15258264033283855, 0.2175520154790751, 0.18710591033111978, 0.25711958439540356, -0.17501284856294094, 0.045018073164945646, 0.013938334099223041, 0.08088677183132464, -0.04393755631514855, -0.038034054736382106, 0.11223585855201977, -0.1841576090153468, 0.39163474325802217, -0.20253989365617536, -0.1484442150014172, 0.09396563780571705, -0.017943564143739606, -0.1844581066613682, -0.1975463532095061, 0.06237178570893293, -0.11209886180235944, -0.024380164394140025, 0.007429251387007248, 0.0691103063650533, -0.12821392395073766, 0.08618395104939582, -0.012160625671851489, -0.05690915420572907, -0.005610201503818055, 0.13343176304175475, -0.06357192163798908, -0.0161619746629007, 0.003408637409673227]"
1235,../../datasets/fr/Family_86/wayne_Gretzky_father/wayne_Gretzky8.jpg,"[-0.10351703630304968, 0.07258841096045907, 0.2283349648496246, -0.2774975282268142, 0.010063189076247888, -0.06346903666700862, 0.032327769958160904, -0.3108673459280853, 0.16537517934540205, -0.20748883197160514, 0.0924068093846797, -0.05059098190034284, 0.054228030442995644, -0.07523925396969985, -0.07486837331262745, 0.13950453255708473, 0.07022644711893473, -0.1085800537318578, 0.02173104696200199, 0.19489944418775895, 0.20098193521076924, -0.02543916769250093, -0.1620450949487983, 0.21676178612742675, 0.14173987807333263, -0.14743803698809216, 0.005451305618240965, -0.04736449540489821, 0.0806627566392202, 0.29094946464753807, -0.348548163441526, -0.1155551673770176, 0.06456095997462694, -0.02135606668204694, -0.03542397624972306, 0.0054818916140829815, 0.1557897206267796, -0.15713500680967832, 0.07706966538323022, 0.14856674505459877, -0.05576605396518762, -0.05946479715668677, 0.1318629871628031, 0.10363235546077228, -0.06342709122294549, 0.08379599380563203, 0.007829566233325461, -0.13200120365567358, 0.04067507199915968, -1.9233257348058144e-05]"
1236,../../datasets/fr/Family_86/wayne_Gretzky_father/wayne_Gretzky5.jpg,"[-0.16497694582135009, 0.0045485859558198095, -0.004467811302576248, -0.42250720386753154, -0.012394577061187191, -0.1073146745079199, 0.004418494345045681, -0.2725210744340872, 0.18675095812256284, 0.006428596745095304, 0.18145725608717053, 0.10395085540780416, -0.05201808329460275, -0.16074669132225355, -0.07600421272560595, 0.024340343158109033, 0.10744834255826423, -0.18342084263162303, 0.1572761282331601, 0.18457142547692307, 0.24279281701997357, -0.17373877137767643, 0.0910487557544803, 0.02064211269017799, 0.04718202394339625, -0.04064882816421269, -0.027797441342744915, 0.10077111396817222, -0.2045422402563151, 0.3951997199414422, -0.13697936800789628, -0.16602523770053154, 0.05704104266997445, -0.02375219465201904, -0.21470825938041052, -0.19254642816820597, -0.03248006309135431, -0.12378389802068074, -0.0954859146830371, 0.012155028814019702, 0.0886147145865416, -0.08538019687850122, 0.12491169140292731, 0.03727723043948568, -0.008434328153879553, 0.021185809686059483, 0.1226814894212595, -0.09455294594479609, -0.017493628049741874, 0.003034758810853256]"
1237,../../datasets/fr/Family_86/wayne_Gretzky_father/wayne_Gretzky9.jpg,"[-0.04173852862946468, -0.04148534824457923, 0.12264200095843296, -0.31889528226803576, 0.01365155245151906, -0.22018770620058076, 0.10968203320566022, -0.3022111832030709, 0.11671036821206913, 0.043765031001621255, -0.06997213307613603, -0.026115603167787042, -0.029063281342398415, 0.11649011048598289, -0.3034025883501547, 0.054185108157933544, 0.06785261014987376, -0.20114256382353146, -0.15306549205269915, 0.18132605246329017, 0.13643918186850326, -0.13475196075675208, -0.03430366608483617, 0.15841137673465297, -0.03285948636849445, -0.036138471210565924, 0.2191180078749533, 0.0005793516746840678, -0.08393746326295809, 0.2534717346494093, -0.21317799483392885, -0.06568921765108574, -0.24979237695290266, -0.05332218675192848, -0.22414450822702517, 0.02777572181341694, -0.1755847222336295, 0.1848776600901897, -0.06876011247966722, 0.12699809416617808, -0.052207669629705536, -0.08151907680287679, 0.04375211289669691, -0.11011130905752545, 0.1941938656752361, 0.10765644136336507, 0.11243605730737027, -0.0013486823299870838, -0.11456542505714516, -0.0022442185656191497]"
